head,relation,tail,label
D00649,DRUG_TARGET,hsa:4837,0.0
D00649,DRUG_TARGET,hsa:3363,0.0
D00649,DRUG_TARGET,hsa:495,0.0
D00649,DRUG_TARGET,hsa:5475,0.0
D00649,DRUG_TARGET,hsa:5319,0.0
D00649,DRUG_TARGET,hsa:7172,0.0
D00649,DRUG_TARGET,hsa:6329,0.0
D00649,DRUG_TARGET,hsa:1909,0.0
D00649,DRUG_TARGET,hsa:3752,0.0
D00649,DRUG_TARGET,hsa:5338,0.0
D00775,DRUG_TARGET,hsa:1025,0.0
D00775,DRUG_TARGET,hsa:2766,0.0
D00775,DRUG_TARGET,hsa:1723,0.0
D00775,DRUG_TARGET,hsa:2104,0.0
D00775,DRUG_TARGET,hsa:6529,0.0
D02356,DRUG_TARGET,hsa:3712,0.0
D02356,DRUG_TARGET,hsa:22954,0.0
D02356,DRUG_TARGET,hsa:2569,0.0
D00110,DRUG_TARGET,hsa:5029,0.0
D00110,DRUG_TARGET,hsa:1734,0.0
D00110,DRUG_TARGET,hsa:5028,0.0
D00110,DRUG_TARGET,hsa:5023,0.0
D00110,DRUG_TARGET,hsa:1147,0.0
D00110,DRUG_TARGET,hsa:2570,0.0
D00110,DRUG_TARGET,hsa:9311,0.0
D00110,DRUG_TARGET,hsa:9150,0.0
D00110,DRUG_TARGET,hsa:30,0.0
D00110,DRUG_TARGET,hsa:2766,0.0
D00110,DRUG_TARGET,hsa:1360,0.0
D00110,DRUG_TARGET,hsa:57665,0.0
D00110,DRUG_TARGET,hsa:3772,0.0
D00110,DRUG_TARGET,hsa:3358,0.0
D00110,DRUG_TARGET,hsa:8558,0.0
D00110,DRUG_TARGET,hsa:5608,0.0
D00110,DRUG_TARGET,hsa:51004,0.0
D00110,DRUG_TARGET,hsa:8913,0.0
D00110,DRUG_TARGET,hsa:2324,0.0
D00228,DRUG_TARGET,hsa:773,0.0
D00228,DRUG_TARGET,hsa:5049,0.0
D00228,DRUG_TARGET,hsa:1080,0.0
D00228,DRUG_TARGET,hsa:28972,0.0
D00228,DRUG_TARGET,hsa:5607,0.0
D00228,DRUG_TARGET,hsa:10056,0.0
D00228,DRUG_TARGET,hsa:5241,0.0
D00228,DRUG_TARGET,hsa:5122,0.0
D00228,DRUG_TARGET,hsa:5408,0.0
D00228,DRUG_TARGET,hsa:1128,0.0
D00367,DRUG_TARGET,hsa:50940,0.0
D00367,DRUG_TARGET,hsa:781,0.0
D00367,DRUG_TARGET,hsa:55902,0.0
D00367,DRUG_TARGET,hsa:29941,0.0
D00367,DRUG_TARGET,hsa:7083,0.0
D00367,DRUG_TARGET,hsa:6262,0.0
D00367,DRUG_TARGET,hsa:5338,0.0
D00367,DRUG_TARGET,hsa:3759,0.0
D00367,DRUG_TARGET,hsa:51302,0.0
D00367,DRUG_TARGET,hsa:9934,0.0
D00394,DRUG_TARGET,hsa:1803,0.0
D00394,DRUG_TARGET,hsa:313,0.0
D00394,DRUG_TARGET,hsa:5122,0.0
D00394,DRUG_TARGET,hsa:55902,0.0
D00394,DRUG_TARGET,hsa:2050,0.0
D00394,DRUG_TARGET,hsa:4860,0.0
D00607,DRUG_TARGET,hsa:247,0.0
D00607,DRUG_TARGET,hsa:3751,0.0
D00607,DRUG_TARGET,hsa:3741,0.0
D00607,DRUG_TARGET,hsa:84532,0.0
D00607,DRUG_TARGET,hsa:7363,0.0
D00607,DRUG_TARGET,hsa:1019,0.0
D00607,DRUG_TARGET,hsa:126,0.0
D00607,DRUG_TARGET,hsa:762,0.0
D00607,DRUG_TARGET,hsa:94009,0.0
D00607,DRUG_TARGET,hsa:25824,0.0
D02237,DRUG_TARGET,hsa:3274,0.0
D02237,DRUG_TARGET,hsa:2882,0.0
D02237,DRUG_TARGET,hsa:1725,0.0
D02237,DRUG_TARGET,hsa:7453,0.0
D02237,DRUG_TARGET,hsa:3988,0.0
D02237,DRUG_TARGET,hsa:11238,0.0
D02237,DRUG_TARGET,hsa:4915,0.0
D02237,DRUG_TARGET,hsa:1022,0.0
D02237,DRUG_TARGET,hsa:5332,0.0
D02237,DRUG_TARGET,hsa:219,0.0
D02566,DRUG_TARGET,hsa:10461,0.0
D02566,DRUG_TARGET,hsa:54207,0.0
D02566,DRUG_TARGET,hsa:765,0.0
D02566,DRUG_TARGET,hsa:4282,0.0
D02566,DRUG_TARGET,hsa:5169,0.0
D02566,DRUG_TARGET,hsa:1147,0.0
D02566,DRUG_TARGET,hsa:3295,0.0
D02566,DRUG_TARGET,hsa:779,0.0
D02566,DRUG_TARGET,hsa:53,0.0
D02566,DRUG_TARGET,hsa:54,0.0
D04999,DRUG_TARGET,hsa:6258,0.0
D04999,DRUG_TARGET,hsa:9312,0.0
D04999,DRUG_TARGET,hsa:8556,0.0
D04999,DRUG_TARGET,hsa:763,0.0
D04999,DRUG_TARGET,hsa:27012,0.0
D04999,DRUG_TARGET,hsa:5747,0.0
D04999,DRUG_TARGET,hsa:5739,0.0
D04999,DRUG_TARGET,hsa:225689,0.0
D04999,DRUG_TARGET,hsa:3067,0.0
D04999,DRUG_TARGET,hsa:4919,0.0
D05458,DRUG_TARGET,hsa:10846,0.0
D05458,DRUG_TARGET,hsa:834,0.0
D05458,DRUG_TARGET,hsa:783,0.0
D05458,DRUG_TARGET,hsa:1593,0.0
D05458,DRUG_TARGET,hsa:27032,0.0
D05458,DRUG_TARGET,hsa:5122,0.0
D05458,DRUG_TARGET,hsa:59284,0.0
D05458,DRUG_TARGET,hsa:3745,0.0
D05458,DRUG_TARGET,hsa:6259,0.0
D05458,DRUG_TARGET,hsa:1436,0.0
D00110,DRUG_TARGET,hsa:23236,0.0
D00110,DRUG_TARGET,hsa:7453,0.0
D00110,DRUG_TARGET,hsa:2677,0.0
D00110,DRUG_TARGET,hsa:1645,0.0
D00110,DRUG_TARGET,hsa:1956,0.0
D00110,DRUG_TARGET,hsa:93650,0.0
D00110,DRUG_TARGET,hsa:3354,0.0
D00110,DRUG_TARGET,hsa:5141,0.0
D00110,DRUG_TARGET,hsa:5294,0.0
D00110,DRUG_TARGET,hsa:108,0.0
D00367,DRUG_TARGET,hsa:7174,0.0
D00367,DRUG_TARGET,hsa:5972,0.0
D00367,DRUG_TARGET,hsa:8913,0.0
D00367,DRUG_TARGET,hsa:5538,0.0
D00367,DRUG_TARGET,hsa:217,0.0
D00367,DRUG_TARGET,hsa:3702,0.0
D00367,DRUG_TARGET,hsa:1140,0.0
D00367,DRUG_TARGET,hsa:658,0.0
D00367,DRUG_TARGET,hsa:135,0.0
D00367,DRUG_TARGET,hsa:64805,0.0
D05458,DRUG_TARGET,hsa:6714,0.0
D05458,DRUG_TARGET,hsa:57657,0.0
D05458,DRUG_TARGET,hsa:2342,0.0
D05458,DRUG_TARGET,hsa:1800,0.0
D05458,DRUG_TARGET,hsa:6331,0.0
D05458,DRUG_TARGET,hsa:586,0.0
D05458,DRUG_TARGET,hsa:2638,0.0
D05458,DRUG_TARGET,hsa:238,0.0
D05458,DRUG_TARGET,hsa:1890,0.0
D05458,DRUG_TARGET,hsa:2242,0.0
D00110,DRUG_TARGET,hsa:2879,0.0
D00110,DRUG_TARGET,hsa:1636,0.0
D00110,DRUG_TARGET,hsa:6534,0.0
D00110,DRUG_TARGET,hsa:3376,0.0
D00110,DRUG_TARGET,hsa:2066,0.0
D00110,DRUG_TARGET,hsa:6915,0.0
D00110,DRUG_TARGET,hsa:5167,0.0
D00110,DRUG_TARGET,hsa:56413,0.0
D00110,DRUG_TARGET,hsa:3758,0.0
D02360,DRUG_TARGET,hsa:761,0.0
D02360,DRUG_TARGET,hsa:5538,0.0
D02360,DRUG_TARGET,hsa:686,0.0
D02360,DRUG_TARGET,hsa:5146,0.0
D02360,DRUG_TARGET,hsa:91039,0.0
D02360,DRUG_TARGET,hsa:3762,0.0
D02360,DRUG_TARGET,hsa:150,0.0
D02360,DRUG_TARGET,hsa:4067,0.0
D02360,DRUG_TARGET,hsa:5033,0.0
D02360,DRUG_TARGET,hsa:766,0.0
D02362,DRUG_TARGET,hsa:7006,0.0
D02362,DRUG_TARGET,hsa:4593,0.0
D02362,DRUG_TARGET,hsa:3750,0.0
D02362,DRUG_TARGET,hsa:3759,0.0
D02362,DRUG_TARGET,hsa:476,0.0
D02362,DRUG_TARGET,hsa:1816,0.0
D02362,DRUG_TARGET,hsa:150,0.0
D02362,DRUG_TARGET,hsa:51205,0.0
D02362,DRUG_TARGET,hsa:3743,0.0
D02362,DRUG_TARGET,hsa:64087,0.0
D03742,DRUG_TARGET,hsa:1145,0.0
D03742,DRUG_TARGET,hsa:5598,0.0
D03742,DRUG_TARGET,hsa:1234,0.0
D03742,DRUG_TARGET,hsa:5029,0.0
D03742,DRUG_TARGET,hsa:5422,0.0
D03742,DRUG_TARGET,hsa:6610,0.0
D03742,DRUG_TARGET,hsa:3791,0.0
D03742,DRUG_TARGET,hsa:8654,0.0
D03742,DRUG_TARGET,hsa:1593,0.0
D03742,DRUG_TARGET,hsa:1576,0.0
D00035,DRUG_TARGET,hsa:107,0.0
D00035,DRUG_TARGET,hsa:4067,0.0
D00035,DRUG_TARGET,hsa:1576,0.0
D00035,DRUG_TARGET,hsa:2897,0.0
D00035,DRUG_TARGET,hsa:5645,0.0
D00035,DRUG_TARGET,hsa:3990,0.0
D00035,DRUG_TARGET,hsa:1019,0.0
D00035,DRUG_TARGET,hsa:2321,0.0
D00035,DRUG_TARGET,hsa:1636,0.0
D00035,DRUG_TARGET,hsa:2917,0.0
D00294,DRUG_TARGET,hsa:6714,0.0
D00294,DRUG_TARGET,hsa:6898,0.0
D00294,DRUG_TARGET,hsa:3067,0.0
D00294,DRUG_TARGET,hsa:3643,0.0
D00294,DRUG_TARGET,hsa:3645,0.0
D00380,DRUG_TARGET,hsa:6530,0.0
D00380,DRUG_TARGET,hsa:2906,0.0
D00380,DRUG_TARGET,hsa:23630,0.0
D00380,DRUG_TARGET,hsa:55,0.0
D00380,DRUG_TARGET,hsa:6098,0.0
D00380,DRUG_TARGET,hsa:3362,0.0
D00380,DRUG_TARGET,hsa:81579,0.0
D00380,DRUG_TARGET,hsa:2898,0.0
D00380,DRUG_TARGET,hsa:107,0.0
D01828,DRUG_TARGET,hsa:2936,0.0
D01828,DRUG_TARGET,hsa:5050,0.0
D01828,DRUG_TARGET,hsa:10549,0.0
D01828,DRUG_TARGET,hsa:6334,0.0
D01828,DRUG_TARGET,hsa:2876,0.0
D01828,DRUG_TARGET,hsa:25796,0.0
D01828,DRUG_TARGET,hsa:5095,0.0
D01828,DRUG_TARGET,hsa:10941,0.0
D01828,DRUG_TARGET,hsa:3744,0.0
D01828,DRUG_TARGET,hsa:9601,0.0
D00649,DRUG_TARGET,hsa:284541,0.0
D00649,DRUG_TARGET,hsa:7294,0.0
D00649,DRUG_TARGET,hsa:3174,0.0
D00649,DRUG_TARGET,hsa:2915,0.0
D00649,DRUG_TARGET,hsa:7367,0.0
D00649,DRUG_TARGET,hsa:55800,0.0
D00649,DRUG_TARGET,hsa:2950,0.0
D00649,DRUG_TARGET,hsa:53938,0.0
D00649,DRUG_TARGET,hsa:55799,0.0
D00649,DRUG_TARGET,hsa:8513,0.0
D00332,DRUG_TARGET,hsa:1848,0.0
D00332,DRUG_TARGET,hsa:3790,0.0
D00332,DRUG_TARGET,hsa:1588,0.0
D00332,DRUG_TARGET,hsa:9647,0.0
D00332,DRUG_TARGET,hsa:58190,0.0
D00332,DRUG_TARGET,hsa:2260,0.0
D00437,DRUG_TARGET,hsa:1735,0.0
D00437,DRUG_TARGET,hsa:247,0.0
D00437,DRUG_TARGET,hsa:51292,0.0
D00437,DRUG_TARGET,hsa:23620,0.0
D00437,DRUG_TARGET,hsa:23097,0.0
D00437,DRUG_TARGET,hsa:54577,0.0
D00437,DRUG_TARGET,hsa:5475,0.0
D00542,DRUG_TARGET,hsa:189,0.0
D00542,DRUG_TARGET,hsa:54878,0.0
D00542,DRUG_TARGET,hsa:2101,0.0
D00542,DRUG_TARGET,hsa:2043,0.0
D00542,DRUG_TARGET,hsa:5547,0.0
D00542,DRUG_TARGET,hsa:5138,0.0
D00560,DRUG_TARGET,hsa:3939,0.0
D00560,DRUG_TARGET,hsa:887,0.0
D00560,DRUG_TARGET,hsa:3749,0.0
D00560,DRUG_TARGET,hsa:1129,0.0
D00560,DRUG_TARGET,hsa:9388,0.0
D00560,DRUG_TARGET,hsa:7378,0.0
D00560,DRUG_TARGET,hsa:196883,0.0
D00560,DRUG_TARGET,hsa:30,0.0
D00615,DRUG_TARGET,hsa:7015,0.0
D00615,DRUG_TARGET,hsa:1813,0.0
D00615,DRUG_TARGET,hsa:56922,0.0
D00615,DRUG_TARGET,hsa:2260,0.0
D00615,DRUG_TARGET,hsa:4281,0.0
D00615,DRUG_TARGET,hsa:3354,0.0
D00615,DRUG_TARGET,hsa:150,0.0
D00615,DRUG_TARGET,hsa:781,0.0
D00615,DRUG_TARGET,hsa:1734,0.0
D00615,DRUG_TARGET,hsa:56660,0.0
D00617,DRUG_TARGET,hsa:5136,0.0
D00617,DRUG_TARGET,hsa:4329,0.0
D00617,DRUG_TARGET,hsa:2135,0.0
D00617,DRUG_TARGET,hsa:5523,0.0
D00617,DRUG_TARGET,hsa:2564,0.0
D00617,DRUG_TARGET,hsa:2064,0.0
D00617,DRUG_TARGET,hsa:4486,0.0
D00617,DRUG_TARGET,hsa:8001,0.0
D00617,DRUG_TARGET,hsa:1645,0.0
D00617,DRUG_TARGET,hsa:2264,0.0
D02356,DRUG_TARGET,hsa:8973,0.0
D02356,DRUG_TARGET,hsa:5737,0.0
D02356,DRUG_TARGET,hsa:9601,0.0
D02914,DRUG_TARGET,hsa:9312,0.0
D02914,DRUG_TARGET,hsa:1991,0.0
D02914,DRUG_TARGET,hsa:338442,0.0
D02914,DRUG_TARGET,hsa:129807,0.0
D02914,DRUG_TARGET,hsa:2046,0.0
D02914,DRUG_TARGET,hsa:5650,0.0
D02914,DRUG_TARGET,hsa:6334,0.0
D02914,DRUG_TARGET,hsa:3745,0.0
D02914,DRUG_TARGET,hsa:5122,0.0
D02914,DRUG_TARGET,hsa:84532,0.0
D05024,DRUG_TARGET,hsa:9601,0.0
D05024,DRUG_TARGET,hsa:5423,0.0
D05024,DRUG_TARGET,hsa:1135,0.0
D05024,DRUG_TARGET,hsa:2263,0.0
D05024,DRUG_TARGET,hsa:8989,0.0
D05024,DRUG_TARGET,hsa:2638,0.0
D05024,DRUG_TARGET,hsa:8529,0.0
D05024,DRUG_TARGET,hsa:4837,0.0
D05024,DRUG_TARGET,hsa:3772,0.0
D05024,DRUG_TARGET,hsa:10825,0.0
D00437,DRUG_TARGET,hsa:3283,0.0
D00437,DRUG_TARGET,hsa:64802,0.0
D00437,DRUG_TARGET,hsa:27115,0.0
D00437,DRUG_TARGET,hsa:11238,0.0
D00437,DRUG_TARGET,hsa:3762,0.0
D00512,DRUG_TARGET,hsa:4017,0.0
D00512,DRUG_TARGET,hsa:2264,0.0
D00512,DRUG_TARGET,hsa:64850,0.0
D00512,DRUG_TARGET,hsa:5122,0.0
D00512,DRUG_TARGET,hsa:10935,0.0
D00512,DRUG_TARGET,hsa:5739,0.0
D00512,DRUG_TARGET,hsa:6326,0.0
D00512,DRUG_TARGET,hsa:2043,0.0
D00542,DRUG_TARGET,hsa:5538,0.0
D00542,DRUG_TARGET,hsa:9177,0.0
D00542,DRUG_TARGET,hsa:7294,0.0
D00542,DRUG_TARGET,hsa:1056,0.0
D00542,DRUG_TARGET,hsa:238,0.0
D00560,DRUG_TARGET,hsa:63904,0.0
D00560,DRUG_TARGET,hsa:3765,0.0
D00560,DRUG_TARGET,hsa:5624,0.0
D00560,DRUG_TARGET,hsa:10279,0.0
D00560,DRUG_TARGET,hsa:5141,0.0
D00560,DRUG_TARGET,hsa:6330,0.0
D00560,DRUG_TARGET,hsa:6328,0.0
D00560,DRUG_TARGET,hsa:2051,0.0
D00618,DRUG_TARGET,hsa:51172,0.0
D00618,DRUG_TARGET,hsa:4594,0.0
D00618,DRUG_TARGET,hsa:5406,0.0
D00618,DRUG_TARGET,hsa:51004,0.0
D00618,DRUG_TARGET,hsa:1020,0.0
D00618,DRUG_TARGET,hsa:3755,0.0
D00618,DRUG_TARGET,hsa:116443,0.0
D00618,DRUG_TARGET,hsa:1445,0.0
D00618,DRUG_TARGET,hsa:6259,0.0
D01295,DRUG_TARGET,hsa:2261,0.0
D01295,DRUG_TARGET,hsa:170572,0.0
D01295,DRUG_TARGET,hsa:1728,0.0
D01295,DRUG_TARGET,hsa:6331,0.0
D01295,DRUG_TARGET,hsa:5603,0.0
D01295,DRUG_TARGET,hsa:2742,0.0
D01295,DRUG_TARGET,hsa:5743,0.0
D01295,DRUG_TARGET,hsa:3783,0.0
D01295,DRUG_TARGET,hsa:3291,0.0
D01295,DRUG_TARGET,hsa:2045,0.0
D02356,DRUG_TARGET,hsa:1181,0.0
D02356,DRUG_TARGET,hsa:23430,0.0
D02356,DRUG_TARGET,hsa:5026,0.0
D00319,DRUG_TARGET,hsa:2639,0.0
D00319,DRUG_TARGET,hsa:10369,0.0
D00319,DRUG_TARGET,hsa:27034,0.0
D00319,DRUG_TARGET,hsa:390956,0.0
D00319,DRUG_TARGET,hsa:3702,0.0
D00319,DRUG_TARGET,hsa:5327,0.0
D00319,DRUG_TARGET,hsa:760,0.0
D00319,DRUG_TARGET,hsa:4025,0.0
D00319,DRUG_TARGET,hsa:4986,0.0
D00319,DRUG_TARGET,hsa:134,0.0
D00332,DRUG_TARGET,hsa:3702,0.0
D00332,DRUG_TARGET,hsa:3743,0.0
D00332,DRUG_TARGET,hsa:222545,0.0
D00332,DRUG_TARGET,hsa:3747,0.0
D00332,DRUG_TARGET,hsa:9132,0.0
D00332,DRUG_TARGET,hsa:23097,0.0
D00332,DRUG_TARGET,hsa:2893,0.0
D00349,DRUG_TARGET,hsa:93107,0.0
D00349,DRUG_TARGET,hsa:1312,0.0
D00349,DRUG_TARGET,hsa:2806,0.0
D00349,DRUG_TARGET,hsa:2185,0.0
D00349,DRUG_TARGET,hsa:2263,0.0
D00349,DRUG_TARGET,hsa:5646,0.0
D00349,DRUG_TARGET,hsa:5834,0.0
D00349,DRUG_TARGET,hsa:2890,0.0
D00349,DRUG_TARGET,hsa:5600,0.0
D00349,DRUG_TARGET,hsa:2879,0.0
D00438,DRUG_TARGET,hsa:217,0.0
D00438,DRUG_TARGET,hsa:3747,0.0
D00438,DRUG_TARGET,hsa:2766,0.0
D00438,DRUG_TARGET,hsa:1137,0.0
D00438,DRUG_TARGET,hsa:2185,0.0
D00438,DRUG_TARGET,hsa:3778,0.0
D00438,DRUG_TARGET,hsa:2104,0.0
D00438,DRUG_TARGET,hsa:3742,0.0
D00438,DRUG_TARGET,hsa:28972,0.0
D00438,DRUG_TARGET,hsa:2895,0.0
D00512,DRUG_TARGET,hsa:40,0.0
D00512,DRUG_TARGET,hsa:242,0.0
D00512,DRUG_TARGET,hsa:55775,0.0
D00512,DRUG_TARGET,hsa:5319,0.0
D00512,DRUG_TARGET,hsa:64087,0.0
D00512,DRUG_TARGET,hsa:7365,0.0
D00512,DRUG_TARGET,hsa:5523,0.0
D00542,DRUG_TARGET,hsa:84706,0.0
D00542,DRUG_TARGET,hsa:5051,0.0
D00542,DRUG_TARGET,hsa:1735,0.0
D00542,DRUG_TARGET,hsa:23436,0.0
D00542,DRUG_TARGET,hsa:3816,0.0
D00542,DRUG_TARGET,hsa:7150,0.0
D00615,DRUG_TARGET,hsa:6240,0.0
D00615,DRUG_TARGET,hsa:7453,0.0
D00615,DRUG_TARGET,hsa:2534,0.0
D00615,DRUG_TARGET,hsa:23620,0.0
D00615,DRUG_TARGET,hsa:3778,0.0
D00615,DRUG_TARGET,hsa:4916,0.0
D00615,DRUG_TARGET,hsa:5500,0.0
D00615,DRUG_TARGET,hsa:1890,0.0
D00615,DRUG_TARGET,hsa:2918,0.0
D00616,DRUG_TARGET,hsa:13,0.0
D00616,DRUG_TARGET,hsa:285242,0.0
D00616,DRUG_TARGET,hsa:27012,0.0
D00616,DRUG_TARGET,hsa:3743,0.0
D00616,DRUG_TARGET,hsa:5030,0.0
D00616,DRUG_TARGET,hsa:10549,0.0
D00616,DRUG_TARGET,hsa:2899,0.0
D00616,DRUG_TARGET,hsa:3778,0.0
D00616,DRUG_TARGET,hsa:5599,0.0
D00617,DRUG_TARGET,hsa:3776,0.0
D00617,DRUG_TARGET,hsa:54657,0.0
D00617,DRUG_TARGET,hsa:1136,0.0
D00617,DRUG_TARGET,hsa:7957,0.0
D00617,DRUG_TARGET,hsa:4919,0.0
D00617,DRUG_TARGET,hsa:6098,0.0
D00617,DRUG_TARGET,hsa:5731,0.0
D00617,DRUG_TARGET,hsa:2741,0.0
D00617,DRUG_TARGET,hsa:5336,0.0
D00617,DRUG_TARGET,hsa:763,0.0
D00619,DRUG_TARGET,hsa:5501,0.0
D00619,DRUG_TARGET,hsa:3791,0.0
D00619,DRUG_TARGET,hsa:1131,0.0
D00619,DRUG_TARGET,hsa:1991,0.0
D00619,DRUG_TARGET,hsa:4191,0.0
D00619,DRUG_TARGET,hsa:5407,0.0
D00619,DRUG_TARGET,hsa:51207,0.0
D00619,DRUG_TARGET,hsa:84618,0.0
D00619,DRUG_TARGET,hsa:4920,0.0
D00619,DRUG_TARGET,hsa:191,0.0
D00629,DRUG_TARGET,hsa:225689,0.0
D00629,DRUG_TARGET,hsa:1909,0.0
D00629,DRUG_TARGET,hsa:6335,0.0
D00629,DRUG_TARGET,hsa:9177,0.0
D00629,DRUG_TARGET,hsa:5136,0.0
D00629,DRUG_TARGET,hsa:3612,0.0
D00629,DRUG_TARGET,hsa:1633,0.0
D00648,DRUG_TARGET,hsa:135,0.0
D00648,DRUG_TARGET,hsa:2846,0.0
D00648,DRUG_TARGET,hsa:3790,0.0
D00648,DRUG_TARGET,hsa:9934,0.0
D00648,DRUG_TARGET,hsa:3358,0.0
D00648,DRUG_TARGET,hsa:760,0.0
D00648,DRUG_TARGET,hsa:1562,0.0
D00648,DRUG_TARGET,hsa:8398,0.0
D00648,DRUG_TARGET,hsa:55512,0.0
D01108,DRUG_TARGET,hsa:1553,0.0
D01108,DRUG_TARGET,hsa:10800,0.0
D01108,DRUG_TARGET,hsa:56479,0.0
D01108,DRUG_TARGET,hsa:5747,0.0
D01108,DRUG_TARGET,hsa:7297,0.0
D01108,DRUG_TARGET,hsa:349565,0.0
D01108,DRUG_TARGET,hsa:2846,0.0
D01108,DRUG_TARGET,hsa:1814,0.0
D01108,DRUG_TARGET,hsa:5423,0.0
D01108,DRUG_TARGET,hsa:8836,0.0
D02914,DRUG_TARGET,hsa:1134,0.0
D02914,DRUG_TARGET,hsa:5167,0.0
D02914,DRUG_TARGET,hsa:3416,0.0
D02914,DRUG_TARGET,hsa:1580,0.0
D02914,DRUG_TARGET,hsa:5596,0.0
D02914,DRUG_TARGET,hsa:2135,0.0
D02914,DRUG_TARGET,hsa:3034,0.0
D02914,DRUG_TARGET,hsa:56659,0.0
D02914,DRUG_TARGET,hsa:2180,0.0
D02914,DRUG_TARGET,hsa:2098,0.0
D03830,DRUG_TARGET,hsa:5445,0.0
D03830,DRUG_TARGET,hsa:217,0.0
D03830,DRUG_TARGET,hsa:11238,0.0
D03830,DRUG_TARGET,hsa:5336,0.0
D03830,DRUG_TARGET,hsa:1586,0.0
D03830,DRUG_TARGET,hsa:5294,0.0
D03830,DRUG_TARGET,hsa:2264,0.0
D03830,DRUG_TARGET,hsa:3990,0.0
D03830,DRUG_TARGET,hsa:51205,0.0
D03830,DRUG_TARGET,hsa:3612,0.0
D00319,DRUG_TARGET,hsa:32,0.0
D00319,DRUG_TARGET,hsa:3416,0.0
D00319,DRUG_TARGET,hsa:134510,0.0
D00319,DRUG_TARGET,hsa:6338,0.0
D00319,DRUG_TARGET,hsa:1565,0.0
D00319,DRUG_TARGET,hsa:247,0.0
D00319,DRUG_TARGET,hsa:4916,0.0
D00319,DRUG_TARGET,hsa:6010,0.0
D00319,DRUG_TARGET,hsa:6256,0.0
D00332,DRUG_TARGET,hsa:1733,0.0
D00332,DRUG_TARGET,hsa:148,0.0
D00332,DRUG_TARGET,hsa:10161,0.0
D00332,DRUG_TARGET,hsa:2908,0.0
D00332,DRUG_TARGET,hsa:3932,0.0
D00349,DRUG_TARGET,hsa:126,0.0
D00349,DRUG_TARGET,hsa:2880,0.0
D00349,DRUG_TARGET,hsa:134510,0.0
D00349,DRUG_TARGET,hsa:773,0.0
D00349,DRUG_TARGET,hsa:2912,0.0
D00349,DRUG_TARGET,hsa:4942,0.0
D00349,DRUG_TARGET,hsa:1132,0.0
D00349,DRUG_TARGET,hsa:7363,0.0
D00349,DRUG_TARGET,hsa:63036,0.0
D00349,DRUG_TARGET,hsa:3718,0.0
D00438,DRUG_TARGET,hsa:3780,0.0
D00438,DRUG_TARGET,hsa:4200,0.0
D00438,DRUG_TARGET,hsa:3816,0.0
D00438,DRUG_TARGET,hsa:1178,0.0
D00438,DRUG_TARGET,hsa:6331,0.0
D00438,DRUG_TARGET,hsa:313,0.0
D00438,DRUG_TARGET,hsa:7174,0.0
D00438,DRUG_TARGET,hsa:1234,0.0
D00438,DRUG_TARGET,hsa:150,0.0
D00438,DRUG_TARGET,hsa:513,0.0
D00512,DRUG_TARGET,hsa:3768,0.0
D00512,DRUG_TARGET,hsa:49,0.0
D00512,DRUG_TARGET,hsa:6300,0.0
D00512,DRUG_TARGET,hsa:55312,0.0
D00512,DRUG_TARGET,hsa:108,0.0
D00542,DRUG_TARGET,hsa:2185,0.0
D00542,DRUG_TARGET,hsa:2339,0.0
D00542,DRUG_TARGET,hsa:670,0.0
D00542,DRUG_TARGET,hsa:5241,0.0
D00542,DRUG_TARGET,hsa:5406,0.0
D00560,DRUG_TARGET,hsa:239,0.0
D00560,DRUG_TARGET,hsa:7367,0.0
D00560,DRUG_TARGET,hsa:558,0.0
D00560,DRUG_TARGET,hsa:27094,0.0
D00560,DRUG_TARGET,hsa:84695,0.0
D00560,DRUG_TARGET,hsa:6532,0.0
D00560,DRUG_TARGET,hsa:124,0.0
D00560,DRUG_TARGET,hsa:353,0.0
D00560,DRUG_TARGET,hsa:472,0.0
D00615,DRUG_TARGET,hsa:3779,0.0
D00615,DRUG_TARGET,hsa:5536,0.0
D00615,DRUG_TARGET,hsa:3735,0.0
D00615,DRUG_TARGET,hsa:10747,0.0
D00615,DRUG_TARGET,hsa:2936,0.0
D00615,DRUG_TARGET,hsa:3745,0.0
D00615,DRUG_TARGET,hsa:1141,0.0
D00615,DRUG_TARGET,hsa:4128,0.0
D00615,DRUG_TARGET,hsa:4835,0.0
D00615,DRUG_TARGET,hsa:2158,0.0
D00618,DRUG_TARGET,hsa:1544,0.0
D00618,DRUG_TARGET,hsa:1548,0.0
D00618,DRUG_TARGET,hsa:4758,0.0
D00618,DRUG_TARGET,hsa:23630,0.0
D00618,DRUG_TARGET,hsa:1583,0.0
D00618,DRUG_TARGET,hsa:6337,0.0
D00618,DRUG_TARGET,hsa:2264,0.0
D00618,DRUG_TARGET,hsa:5140,0.0
D00618,DRUG_TARGET,hsa:2557,0.0
D00618,DRUG_TARGET,hsa:7881,0.0
D00629,DRUG_TARGET,hsa:5322,0.0
D00629,DRUG_TARGET,hsa:23239,0.0
D00629,DRUG_TARGET,hsa:3738,0.0
D00629,DRUG_TARGET,hsa:5332,0.0
D00629,DRUG_TARGET,hsa:1234,0.0
D00629,DRUG_TARGET,hsa:8399,0.0
D00629,DRUG_TARGET,hsa:1128,0.0
D02356,DRUG_TARGET,hsa:7372,0.0
D02356,DRUG_TARGET,hsa:64816,0.0
D02356,DRUG_TARGET,hsa:2065,0.0
D02356,DRUG_TARGET,hsa:2104,0.0
